pubDate,title,description
2025-12-09 12:36:00,"[시사정각] 이 대통령, 정원오 구청장 칭찬...지방선거 앞 띄우기?","여권의 서울시장 후보 중 한 명으로 꼽히는 인물이죠. 그래서 대통령의 글이 더욱 관심을 모으고 있습니다.... 그런데 그만큼 굉장히 부동산 가격도 높은, 그래서 국민의힘을 지지할 만도 한 성동구에서 민주당 출신... "
2025-12-09 12:26:00,"세종대 김대종 교수, '서울중구상공회 송년회'서 초청 특강 진행","부동산 시장에 대해서도 &quot;서울 집값은 89% 확률로 우상향, 금 가격은 76% 확률로 상승 흐름을 보일 것&quot;이라고... 강연에 참석한 이창환 서울시 중구상공회 회장은 &quot;김대종 교수의 강연이 중소기업의 미래 전략에 큰 통찰을... "
2025-12-09 12:26:00,"김대종 세종대교수, 서울중구상공회 송년회 초청 특강","세종대(총장 엄종화)는 &quot;김대종 경영학부 교수가 12월 5일 서울시 중구상공회 송년회에서 '2026년 경제전망과... 부동산 시장에 대해서도 &quot;서울 집값은 89% 확률로 우상향, 금 가격은 76% 확률로 상승 흐름을 보일 것&quot;이라고... "
2025-12-09 11:48:00,"오세훈 “서울시·국토부, 주택 공급 부지 공감대 형성 중”",오세훈 서울시장이 “부동산을 공급할 수 있는 서울 내 부지를 최대한 확보하기 위해 서울시와 국토교통부가 논의하고 있다”며 “국토부가 제시한 부지 중 절반 정도는 의견이 맞아 실제 공급할 수 있는 단계로... 
2025-12-09 11:45:00,"김대종 세종대교수, 서울중구상공회 송년회 초청 특강","부동산 시장에 대해서도 &quot;서울 집값은 89% 확률로 우상향, 금 가격은 76% 확률로 상승 흐름을 보일 것&quot;이라고... 강연에 참석한 이창환 서울시 중구상공회 회장은 &quot;김대종 교수의 강연이 중소기업의 미래 전략에 큰 통찰을... "
2025-12-09 11:17:00,"오세훈 “부동산 규제 완화, 국토부와 상당 부분 공감대 형성”",[서울시 제공] [헤럴드경제(쿠알라룸푸르)=손인규 기자] 오세훈 서울시장이 토지거래허가구역 해제 등 부동산 정책 규제 완화에 관해 정부와 적극 소통하고 있다고 밝혔다. 정부에 20여 개의 규제 완화 대책을 제안했는데... 
2025-12-09 11:16:00,"오세훈 &quot;국토부 제시 부지 절반, 공급 가능 단지로 논의 진전&quot;",국토부와 서울시가 머리를 맞대고 논의하고 있다&quot;라며 이같이 말했다. 이어 오 시장은 &quot;국토부장관을 만날 때마다 부동산 공급에 대해 의논을 하고 있다&quot;라면서도 &quot;구체적인 부지에 대해 하나하나 다 검토하고 있지만... 
2025-12-09 11:16:00,오세훈 “주택 크게 늘리면 오히려 공급 늦어져…역기능 없게 국토부와...,아시아 순방 중인 오 시장은 7일(현지시간) 말레이시아 쿠알라룸푸르에서 열린 기자간담회에서 “부동산을 공급할 수 있는 부지를 최대한 많이 확보하기 위해 국토교통부와 서울시가 머리를 맞대고 논의하고 있는 건... 
2025-12-09 11:15:00,"“공급 막는 허들 낮춘다”…서울시, 국토부와 부동산 규제 완화 논의",(사진=서울시) 오 시장은 지난 7일(현지시간) 아시아순방 일정 중 말레이시아 쿠알라룸푸르에서 열린 기자간담회에서 토지거래허가구역 해제와 관련해 “부동산 공급부지를 최대한 확보하기 위해 국토부와 서울시가... 
2025-12-09 11:15:00,"서울시·국토부, 공급 확대 급물살…유휴부지·용산·정비사업 동시에",정부와 서울시는 재개발 등 정비사업 관련 규제 완화도 논의 중이다. 현재 양측은 재개발 사업의 조합설립인가 동의율을 75%에서 70%로 5%포인트(p) 낮추는 방안을 논의 중인 것으로 알려졌다. 지난해 국토부 8·8 부동산 공급... 
2025-12-09 11:15:00,오세훈 &quot;국토부가 제시한 주택공급 부지 중 절반 정도는 의견 일치&quot;,오세훈 서울시장이 &quot;부동산 공급을 최대한 많이 하기 위해 국토교통부와 서울시가 머리를 맞대고 논의하고 있다&quot;며 &quot;구체적 숫자를 말하기는 어렵지만 국토부가 제시한 부지 중 절반 정도는 저희와 의견을 함께하면서... 
2025-12-09 11:15:00,오세훈 &quot;쿠알라룸푸르 '카 프리 모닝' 서울에 도입…내년 시범사업&quot;,이 밖에 오 시장은 국토교통부와 서울 시내 아파트 공급 방안을 논의하고 있다고 밝혔다. 그는 &quot;부동산을 공급할 수 있는 부지를 최대한 많이 확보하기 위해 국토부와 서울시가 머리를 맞대고 논의하고 있는 것은 사실... 
2025-12-09 11:15:00,오세훈 &quot;국토부 제시한 서울 공급 부지 절반 의견 일치&quot;,"정도는 서울시가 동의하는 방향&quot;이라고 말했다. 오 시장은 최근 김윤덕 국토부 장관과 두 차례 만나 부동산 안정화와 관련한 다양한 논의를 나눴다. 수요가 집중되는 도심 핵심 지역의 공급 방안뿐 아니라, 강남 3구 등을... "
2025-12-09 11:15:00,"오세훈 &quot;국토부 제시 공급부지 절반 정도, 서울시와 논의 진전&quot;",오세훈 서울시장이 부동산 공급 문제와 관련해 &quot;국토교통부가 제시한 부지 중 절반 정도는 저희와 의견을 함께하며 공급할 수 있는 단지로 논의가 진전되고 있다&quot;고 밝혔다. 오 시장은 7일 말레이시아 쿠알라룸푸르에서... 
2025-12-09 11:15:00,"오세훈 &quot;주택공급 부지, 국토부 제안 중 절반 정도 의견일치&quot;",오세훈 서울시장은 &quot;부동산 공급을 최대한 많이 하기 위해 국토부와 서울시가 머리를 맞대고 논의하고 있다&quot;며 &quot;구체적 숫자를 말하기는 어렵지만 국토부가 제시한 부지 중 절반 정도는 의견을 함께하면서 논의가... 
2025-12-09 10:58:00,"﻿직주근접 역세권 '노원 스타파크리움', 서울디지털바이오시티 추진 속...",서울시는 창동차량기지와 도봉운전면허시험장 부지 약 24만7000㎡를 바이오·AI 중심의 첨단 산업단지로... 부동산 업계는 S-DBC 조성으로 인해 동북권의 일자리 기반이 크게 강화될 것으로 내다본다. 고용·연구 인력 유입이... 
2025-12-09 10:48:00,[특징주] 동양고속 주가도 '테마 거품'...&quot;개인 투자자 주의해야&quot;,"92%를 보유하고 있다. 서울시가 터미널 부지에 대한 복합 재개발을 추진한다는 소식이 알려지면서, 천일고속에 이어 동양고속이 보유한 해당 부동산 자산 가치가 급격히 재평가될 것이라는 기대가 주가를 밀어 올렸다."
2025-12-09 10:28:00,세운4구역 또 표류 위기…한호건설 땅 매각 추진에 서울시 &quot;개입 불가&quot;,이동훈 선임기자 = 오세훈 서울시장의 역점 사업 중 하나인 세운4구역 개발이 다시 좌초 위기에 놓였다.... 650억~700억원의 금액은 부동산개발사업에서 큰 돈은 아니다. 하지만 SH공사가 자기자본으로 이 자금을 마련할 수... 
2025-12-09 10:18:00,홍석준 &quot;좌파의 조진웅 옹호 지나쳐…전례 비교해보라&quot; [뉴스캐비닛],"왜냐하면 서울시에서 서울 시민들이 가지는 핵심적인 이슈가 정치적인 이슈도 중요하겠지만, 이보다 더 중요한 것은 부동산 이슈라든지 여러 가지 생활에 관련된 거 아니겠습니까? 그런 면에서는 정원오 구청장이 더 낫다... "
2025-12-09 10:12:00,지식산업센터 시장 찬바람…3분기 거래 5년래 최저치,"2분기 대비 거래량 36.1%, 거래금액 40.2% 감소 수도권 거래량 36.8%, 비수도권은 30.3% 줄어 서울시 거래량... 2021년~2025년 분기별 전국 지식산업센터 매매거래량 및 거래금액.(사진=부동산플래닛) 9일 상업용 부동산... "
2025-12-09 10:10:00,강남3구 분상제 아파트 청약 열기…올해 평균경쟁률 271대 1,5일 기준 부동산R114 에 따르면 올해 강남 3구 내 분양 단지의 1순위 청약에는 총 16만4742명이 몰리면서... GS건설은 12월 서울시 강남구 역삼동 일원 역삼동(758·은하수·760) 주택재건축정비사업을 통해... 
2025-12-09 10:08:00,"진짜 하이엔드 단지 선보인 ‘청담 르엘’, 새로운 주거 품격의 기준 써...","서울시장상이 수여되는 ‘서울주거문화대상’에서 청담 르엘이 선정된 배경에는 대형 문주와 옥상... 부동산 전문가는 “청담 르엘은 단순히 고가 아파트가 아니라, 브랜드 가치와 입주민 경험을 모두 고려한 하이엔드... "
2025-12-09 10:04:00,지식산업센터 시장 '역대급 한파'…3분기 거래 5년래 최저치,이미지=부동산플래닛 제공 매일일보 = 이혜경 기자  |  2025년 3분기 전국 지식산업센터 시장은 최근 5년... 올해 3분기 서울시 지식산업센터 거래량은 150건에서 142건으로 5.3% 감소했다. 거래금액은 1111억원에서... 
2025-12-09 10:01:00,여의도·관악 정비사업으로 1만세대 이상 공급 나선다 [부동산360],"제13차 서울시 도시계획위원회 결과 여의도 광장, 최고 49층·1314세대로 변신 도림동, 2500세대 품은... 신속한 주택공급이 추진될 수 있도록 이후 절차도 적극 지원하여 공정관리에 만전을 기하겠다”고 밝혔다. 부동산360"
2025-12-09 10:00:00,"여의도 광장, 최고 49층·1314가구로 재건축…여의도 8번째[부동산AtoZ]",여의도 12개 재건축 단지 중 8번째로 서울시 심의를 통과했다. 서울시는 전날 열린 제13차 도시계획위원회 수권분과위원회에서 여의도 광장아파트 재건축 정비계획 결정(안)을 수정가결했다고 9일 밝혔다. 광장아파트는... 
2025-12-09 10:00:00,"신림선 서원역 인근 신림5구역, 34층·3973가구로 재탄생[부동산AtoZ]",서울시는 제13차 도시계획위원회 수권분과위원회에서 '신림5 주택정비형 재개발구역 정비계획 수립 및... 동일 생활권 내에서도 지형 고저차가 매우 크고 접근성이 떨어져 서울시는 신속통합기획 가이드라인을 반영해... 
2025-12-09 09:52:00,올해 수도권 분양 흥행 키워드는 '10대 건설사'…경쟁률 상위 10개 단지...,9일 한국부동산원 청약홈에 따르면 수도권지역 내 신규 분양 단지 1순위 청약 평균 경쟁률 상위 10개 단지 가운데 9개 단지가 10대 건설사가 시공한 단지로 나타났다. 포스코이앤씨가 서울시 성동구 성수동에 분양한... 
2025-12-09 09:48:00,고금리도 못 막은 강남 3구… 서울 집값 재상승의 ‘불씨’ 될까,강남 3구(강남·서초·송파)의 부동산 인기가 서울 집값 재상승의 불씨로 작용할지 시장의 이목이 쏠리고... GS건설은 이달 서울시 강남구 역삼동 일원  주택재건축정비사업을 통해 ‘역삼센트럴자이’를 분양할... 
2025-12-09 09:46:00,전국 지식산업센터 ‘최악의 한파’…3분기 거래 5년래 최저치,9일 인공지능(AI) 기반 상업용 부동산 종합 서비스 기업 부동산플래닛이 발표한 올해 3분기 전국... 서울시 지식산업센터 전용면적당 평균 가격은 2515만원으로 직전 분기(2373만원) 대비 6.0% 오름세를 보였다.... 
2025-12-09 09:21:00,"구로구, 하반기 적극행정 우수사례 6건 선정",장려상은 △전세계약 갱신 거절 안내 문자서비스(부동산정보과) △AI로 전하는 희망의 노래 프로젝트... 구는 이번 우수사례들을 중앙정부와 서울시가 주관하는 대회에도 제출해 전국 단위 확산을 추진할 계획이다.... 
2025-12-09 09:10:00,지식산업센터 거래 ‘5년래 최저’… 공급 누적·수요 둔화 겹쳐 위축,"부동산플래닛이 9일 발표한 ‘2025년 3분기 전국 지식산업센터 매매시장 동향’에 따르면 3분기 전국... 3분기 서울시 지식산업센터 거래량은 142건 거래금액은 969억 원으로 직전 분기 대비 각각 5.3%, 12.8... "
2025-12-09 09:04:00,새마을금고중앙 회장 선거 삼파전...'안정 vs 개혁' 선택은,"분산 ▲부동산 PF 부실 정리 강화 ▲내부통제 및 리스크 관리 고도화 ▲조직 안정 등을 통해 재임 시 정책... 1997년 금고 실무 책임자로 승진해 업무를 총괄했으며, 2005년 새마을금고 서울시 실무책임자협의회장, 2006년... "
2025-12-09 09:04:00,전국 지식산업센터 시장 '역대급 한파'…거래량 5년 만에 최저치,【 청년일보=김재두 기자 】 분기별 전 지식산업센터 매매금액 및 거래량 그래프. [사진=부동산플래닛] 분기별 서울시 지식산업센터 매매금액 및 거래량 그래프. [사진=부동산플래닛]
2025-12-09 09:01:00,한강벨트 상승세 속 광진구 주도…‘광진 벨라듀’ 공급으로 관심 집중,정부의 ‘10·15 부동산 대책’ 발표 이후 서울 아파트 매매가격 상승세가 최근 3주 연속 둔화했지만... 지난 4월 서울시의 지구단위계획 결정 고시를 득한 후 교통영향평가를 승인받는 등 사업 추진에 박차를 가하고 있고... 
2025-12-09 08:59:00,"고금리도 못 막은 강남 3구, 집값 재상승 불씨 되나",강남 3구(강남·서초·송파)의 부동산 인기가 서울 집값 재상승의 불씨로 작용할지 귀추가 주목된다.... GS건설은 12월 서울시 강남구 역삼동 일원 역삼동(758·은하수·760) 주택재건축정비사업을 통해... 
2025-12-09 08:56:00,올해 수도권 분양 흥행 키워드 '10대 건설사'…경쟁률 상위 10개 단지 중...,"9일 한국부동산원 청약홈에 따르면, 수도권 지역 내 신규 분양 단지 1순위 청약 평균 경쟁률 상위 10개 단지 가운데 9개 단지가 10대 건설사가 시공한 단지인 것으로 나타났다. 포스코이앤씨가 서울시 성동구 성수동에... "
2025-12-09 08:52:00,"고금리도 못 막은 강남 3구, 집값 재상승 불씨 되나",강남 3구(강남·서초·송파)의 부동산 인기가 서울 집값 재상승의 불씨로 작용할지 귀추가 주목된다. 각종... GS건설은 12월 서울시 강남구 역삼동 일원 주택재건축정비사업을 통해 ‘역삼센트럴자이’를 분양할... 
2025-12-09 08:48:00,전국 지식산업센터 시장 ‘한파’…3분기 거래 5년래 최저치,인공지능(AI) 기반 상업용 부동산 종합 서비스 기업 부동산플래닛은 9일 이 같은 내용의 ‘3분기 전국... 올해 3분기 서울시 지식산업센터 거래량은 150건에서 142건으로 5.3% 감소했다. 거래금액은 1111억원에서... 
2025-12-09 08:46:00,"'불패' 강남 3구 단지, 부동산 규제·고금리에도 청약자 대거 몰렸다",강남 3구(강남·서초·송파)의 부동산 인기가 서울 집값 재상승의 불씨로 작용할지 귀추가 주목된다. 각종... GS건설은 12월 서울시 강남구 역삼동 일원에서 '역삼센트럴자이'를 분양할 예정이다. 지하 3층~지상 17층... 
2025-12-09 08:44:00,"구로구, 하반기 적극행정 우수사례 6건 선정",장려상은 △전세계약 갱신 거절 안내 문자서비스(부동산정보과) △AI로 전하는 희망의 노래 프로젝트... 구는 이번 우수사례들을 중앙정부와 서울시가 주관하는 대회에도 제출해 전국 단위 확산을 추진할 계획이다.... 
2025-12-09 08:38:00,"구로구, 하반기 적극행정 우수사례 6건 선정",장려상은 △전세계약 갱신 거절 안내 문자서비스(부동산정보과) △AI로 전하는 희망의 노래 프로젝트... 구는 이번 우수사례들을 중앙정부와 서울시가 주관하는 대회에도 제출해 전국 단위 확산을 추진할 계획이다.... 
2025-12-09 08:30:00,'압구정4' 삼성 vs 현대 또 붙었다... 세무·자산 컨설팅 대결,"압구정4구역 내년 시공사 선정 돌입 삼성물산·현대건설 '부동산 컨설팅' 가장 인기 조합원 최대 관심사는... '서울시 정비사업 시공사 선정기준'에 따르면 '홍보'는 입찰공고 이후 개별홍보를 전면 금지하고 있지만, 정작... "
2025-12-09 08:16:00,&quot;리모델링 접고 재건축으로&quot;…서울 단지들 방향 튼다,"재건축 완료 시 기대되는 부동산 가치 상승과 더불어, 서울시가 최근 정비사업 활성화에 속도를 내고 있는 흐름이 영향을 미쳤다는 분석이다. 9일 뉴스1 보도에 따르면 서울 용산구 동부이촌동 '이촌우성아파트 리모델링... "
2025-12-09 08:08:00,국유재산 매각 제동?…용산국제업무지구 내년 토지 분양 그대로 추진[부...,"용산국제업무지구가 국유재산 매각 금지 대상에 포함된다는 국토부의 입장과 별개로, 서울시는 내년으로 계획했던 분양 일정을 그대로 추진한다. 9일 서울시 등에 따르면 서울주택도시개발공사(SH)는 전날... "
2025-12-09 08:00:00,이주비 대출 축소에 발 묶인 소규모 정비사업장,"9일 정비업계에 따르면 정부의 '이주비 대출 규제 강화'를 골자로 한 6·27 대출 규제, 10·15 부동산 대책' 이후... 특히 서울시가 추진 중인 모아타운은 일반 재개발사업과 달리 조합설립인가 단계부터 조합원 지위양도가... "
2025-12-09 07:06:00,“한강벨트는 반 토막”…非한강벨트에 실수요 몰리는 진짜 이유[집슐랭...,남혁우 우리은행 부동산연구원은 “비한강벨트 지역들은 15억 원 이하 아파트가 많아 대출 규제의 영향이... 오세훈 서울시장도 지난달 시의회 시정질문에서 “토허구역 해제를 고려해볼 만한 시점”이라고 말했다. 이후... 
2025-12-09 07:02:00,물려주고 눌러앉고…서울 주택시장 '매물 잠김' 심화,부동산세와 재산세 등 보유세 인상 관측은 이번 정부 들어 지속되고 있다. 증여가 늘면 주택시장에 나올 수 있는 매물이 줄어들게 된다. 새 아파트 입주뿐 아니라 재고 주택 공급마저 축소되고 있다는 의미다. 서울시... 
2025-12-09 07:00:00,주간 통계 폐지 기로…새 부동산 지수 연이어 등장,"8일 서울시에 따르면 '서울시 부동산·금융 실태조사' 항목 제작을 위한 실무 회의가 지난 주에 처음 열렸다. 실무 협의를 통해 조사 항목, 범위 등을 확정하면 내년 3월 마무리를 목표로 본격적인 조사를 실시한다. 시는... "
2025-12-09 06:22:00,반포 재건축 마지막 퍼즐 ‘미도 1ㆍ2차’ 속도,"서울시는 최근 서초구 서울고속버스터미널 부지를 사전협상 대상지로 선정했다. 민간사업자인... 한 부동산 전문가는 “반포는 이미 래미안 원베일리, 아크로리버파크 등으로 강남 최고급 주거지 이미지를 구축했다”... "
2025-12-09 06:02:00,"오세훈, 쿠알라룸푸르서 서울시장 5選 출마 시동… &quot;민주당 후보군, 서...","오 시장은 창동차량기지 이전 이후 디지털바이오 시티 조성, 광운대 역세권 개발, 서울아레나 착공 등 강북 지역 활성화를 위한 사업을 강조하며 &quot;서울시장 존재 이유의 절반은 강남북 균형발전&quot;이라고 했다. 부동산... "
2025-12-09 06:02:00,&quot;대치동 뺨치는 강북 신흥 학군지의 탄생&quot;…'학원·한강뷰·직장' 다갖췄...,"마포구 학원 수는 부동산 가격과 함께 우상향 그래프를 그려왔다. 서울시교육청에 따르면 2024년 기준, 마포구 사설학원수는 738개로, 10년 전인 2015년 565개에서 30% 증가했다. 같은 기간, 옆 동네인 용산(163→140개)의 경우... "
2025-12-09 05:30:00,&quot;리모델링 접고 재건축으로&quot;…서울 단지들 방향 튼다,"재건축 완료 시 기대되는 부동산 가치 상승과 더불어, 서울시가 최근 정비사업 활성화에 속도를 내고 있는 흐름이 영향을 미쳤다는 분석이다. 9일 업계에 따르면 서울 용산구 동부이촌동 '이촌우성아파트 리모델링 조합... "
2025-12-09 04:31:00,&quot;누수까지 고치라니&quot;… 두 번 우는 전세사기 피해자,서울시는 내년에 지원 사업을 하려고 검토하고 있다. 조주현 건국대 부동산학과 명예교수는 &quot;예산이 빠듯한 지자체에선 전세사기 피해자가 지원 받기 어려울 수밖에 없다&quot;며 &quot;공공 기금을 조성해 긴급한 상황에 지원하는... 
2025-12-09 02:02:00,[요즈음]“등록임대사업자 하라더니… 엇박자 정책에 규제만 강화”,정권이 변할 때마다 수년간 부동산 정책도 요동치며 퇴로가 막혔기 때문이다. 다수가 고령인 이들은 한때 정부 정책을 믿고 따랐던 것을 후회한다며 한탄했다. 서울 시내 주택 전경. (사진=연합뉴스) 이들이... 
2025-12-08 21:01:00,한껏 높아진 스카이라인…들썩이는 성수동 [전문가 현장진단],"옛 삼표레미콘 부지에 최고 79층 규모의 ‘미래형 업무복합단지’가 들어선다는 소식이 서울 부동산... 삼표레미콘 부지 79층 복합단지 주거 40%, 업무시설 35% 들어서 서울시는 지난 11월 26일 제19차... "
2025-12-08 20:30:00,"[헬로 이슈토크] 경기도지사·경기도교육감 선거, 누가 나올까?",[이재필 기자] 우선 부동산 이슈를 꼽을 수 있을 것 같습니다. 제8회 전국동시지방선거 경기도지사 선거에서... 서울시교육감 이상으로 경기도교육감 선거에 큰 관심이 모여 있습니다. 여러 이유가 있죠? [김신혜 기자] 일단... 
2025-12-08 20:10:00,토허제 이후 &quot;9억 올랐다&quot;…강남·용산 집값 왜 못잡나?,서울시의 토지거래허가구역으로 지정되어 있어 실거주자가 아니면 매수할 수 없습니다. 그런데도 이 아파트 전용면적 74㎡에선 3월 이후 8개월 간 기존 매매가격보다 오른 신고가 거래가 12차례 있었습니다. [A부동산... 
2025-12-08 18:12:00,[법률칼럼] 외국인 토지거래허가구역 지정 (1),"21.자 보도자료를 통해, 서울시 전체, 그리고 인천광역시 주요지역과 경기도 주요지역을 '외국인... 토지거래허가구역은 부동산거래신고 등에 관한 법률(이하 '부동산거래신고법')에 따라 토지를 거래하려면 사전에... "
2025-12-08 17:44:00,강남3구 거래 '반토막'났는데…非한강벨트는 '찔끔 감소',남혁우 우리은행 부동산연구원은 “비한강벨트 지역들은 15억 원 이하 아파트가 많아 대출 규제의 영향이... 오세훈 서울시장도 지난달 시의회 시정질문에서 “토허구역 해제를 고려해볼 만한 시점”이라고 말했다. 이후... 
2025-12-08 17:40:00,"교두보는 준비됐다…삼성ㆍ현대ㆍ대우, 여의도 시범 '운명의 수주전'",8일 부동산업계에 따르면 여의도 시범아파트가 최근 서울시 정비사업 통합심의를 통과하며 재건축 사업의 막바지 고비를 넘어섰다. 여의도 시범아파트는 1971년 준공 당시 국내 최초의 대단지 고층 아파트이자... 
2025-12-08 17:36:00,"요진그룹, 몬드리안호텔 담보 2500억 리파이낸싱 성공",8일 부동산업계에 따르면 요진그룹은 '플랜업용산제삼차' 등 복수의 대주단과 2500억원 규모의 리파이낸싱... 당초 해당 부지에 공동주택을 지어 분양하려 했으나 서울시로부터 허가받은 용적률이 기대치에 미치지... 
2025-12-08 17:11:00,오세훈 폭주 막을 가장 좋은 방법... 정작 문제는 다른 데 있다,"오세훈 서울시장이 한강을 막개발 중이다. 이대로 둬도 되는 것일까? 서울시의 랜드마크이자, 서울 면적의 6.7... 그런 정책으로 주변의 부동산 가격을 올려주겠다는 속물적인 약속도 귀에 들리는 듯하다. 그런데 왜 민주... "
2025-12-08 16:58:00,분양시장도 '레디코어'…완성형 인프라 '이천 증포5지구 칸타빌 에듀파...,"부동산 시장의 불확실성이 높아지면서, 수요자들이 불확실성보다 안전한 선택지를 찾으려는 움직임이... 경기도, 서울시, 인천시 거주자면 만 19세 이상 누구나 청약이 가능하다. 세대주, 세대원 모두 청약이 가능하고... "
2025-12-08 16:53:00,지주택 토지확보율 95%→80% 완화 논의중… 권익위도 힘 보태,"8일 서울시와 업계에 따르면 올해 9월 말 기준 서울에선 116개의 지역주택조합 사업이 진행되고 있다.... 김광수 부동산산업학회 정책국장은 &quot;재개발과 재건축, 가로주택정비사업 등 정비사업의 동의율은 70~75% 수준인데... "
2025-12-08 16:30:00,집값 상승 둔화에 서울 외곽 지역 '토허제 해제' 초읽기,서울부동산정보광장 자료에서도 규제 발표 이후 외곽 4개 구의 일평균 거래량이 전달 대비 60% 넘게 줄어든... ◇해제론 확산...정부·서울시 발언에 시장 촉각= 해제론이 커진 배경에는 정책 책임자들의 잇단 발언이 있다.... 
2025-12-08 16:26:00,[서예온의 건설생태계] 세운4구역은 ‘제2의 대장동’?…개발이익 논란...,용적률 상향에 따른 경관·문화재 훼손 우려를 넘어 서울시와 특정 민간업체 간 유착 의혹까지 불거졌다. 한... 이에 대해 한문도 연세대 금융부동산학과 교수는 “세운4구역은 공공이 주요 리스크를 부담하는데 이익... 
2025-12-08 16:22:00,[르포] 정비창 부지 매각 중단?… 암초 만난 용산국제업무지구 ‘썰렁’,"부동산 창문에 붙은 매물은 얼마 되지 않았고, ‘매물 접수’ 안내문이 빈자리를 채우고 있었다. 용산국제업무지구는 45만6000㎡ 부지에 총 51조원을 투입하는 초대형 도시개발사업이다. 오세훈 서울시장이 2007년... "
2025-12-08 16:04:00,"[단독] 年 1조씩 버는 두나무, 삼성동 신사옥 청사진 공개…28층 랜드마...",☞관련기사: &quot;2030은 호구였다&quot;…강남 부동산주워담는 두나무·빗썸 최근 서울시 강남구청 도시계획과는 ‘강남구 삼성동 168-1번지 일대 역세권 활성화 사업 및 국제교류복합지구에 대한 지구단위계획 결정(변경)안... 
2025-12-08 15:59:00,[사사건건] ‘내부 반발’에도 여야 대표는 왜?,"외교라든지 부동산, 여러 가지 실책에 있어서 더 책임감 있는 모습을 보여야 되는 것이 아닌가라고 생각을... 최근에 민주당에서 장경태 의원이 성 비위 의혹으로 굉장히 시끄러운데, 장경태 의원이 서울시당... "
2025-12-08 15:32:00,(부동산 양극화)서울로 몰린 청년들…가혹해진 '주거빈곤',서울시가 최근 발표한 '서울특별시 청년 통계'에 따르면 최근 3년(2022~2024년) 연속으로 서울에 들어온 청년... 한국부동산원에 따르면 서울 월간 월세가격지수는 올해 10월 101.81을 기록해 전년 동월 99.33 대비 2.5... 
2025-12-08 15:22:00,"강남 옆이라도 섣불리 샀다간 망한다, 투자하면 안 되는 부동산 특징","정부는 강력한 수요 억제책을 썼지만, 부동산 수요자들 사이에선 하루라도 빨리 주택을 매입해야 한다는... 필자는 “내가 바라보는 곳이 서울시의 주요 거점인지, 해당 거점의 개발 사업이 잘 진행되고 있는지, 내가 보는... "
2025-12-08 15:21:00,[고수다] &quot;법 기술로 재판 중단 안 되게 충분히 논의&quot;‥조희대 역할은?,"고작 3~4명 청취, 진정성 없어&quot; &quot;부동산 공급대책 부족 정부 차원서 준비 중..부동산은 오세훈 시장 협조 꼭... 특히 서울시장 오세훈 시장의 도움이 필요해요. 서울시에 필요한 게 많이 있거든요. 부지라든지 여타 부분에... "
2025-12-08 15:00:00,"[기획] 미리내집·천원주택, 저출생 주거대책 우수 사례 선정",오세훈 서울시장이 3월 31일 서울 광진구 롯데캐슬 이스트폴에서 열린 '미리내집 현장방문 및 신혼부부... 한 부동산 전문가는 &quot;지난해 기준 서울 주택을 매수하려면 약 14년간 월급을 한 푼도 쓰지 않고 모아야한다는... 
2025-12-08 14:28:00,"[아유경제_부동산] 서울시, 신속통합기획 관계자 워크숍 개최… 개선 방...",서울시는 신속통합기획 추진 과정에서의 성과를 공유하고 향후 제도의 안정적 추진 기반을 강화하고자 이달... 대해 서울시장 표창이 수여된다. 이어 진행되는 전문가 토론회에서는 신속통합기획의 역할과 성과 현장... 
2025-12-08 14:08:00,"[아유경제_부동산] 서울시, 지역주택조합 위반행위 65곳 적발… 수사의...",서울시는 최근 지역주택조합 실태 전수조사에서 조합 비리형 위반행위가 확인된 3곳을 추가 조사해 총... 서울시 관계자는 &quot;이번 조사에서 조합 사업비를 개인용도로 사용하거나 용역계약을 과다하게 체결하는 등... 
2025-12-08 14:06:00,"씨지인사이드 청년 주거정책 챗봇, 창업진흥원 최우수상",서울시는 이번 성과를 바탕으로 정책 플랫폼의 AI 전환을 서두른다. 향후 민간 부동산 정보와 연계하는 등 서비스 확장도 검토 중이다. 씨지인사이드는 이번 수상을 도약의 발판으로 삼는다. 중앙부처와 공공기관... 
2025-12-08 13:47:00,"씨지인사이드, 서울시와 공동 개발한 '청년 주거정책 AI 챗봇 프로젝트...","서울시는 이번 실증 결과를 바탕으로 청년 정책 플랫폼의 AI 전환을 본격 추진하고 있으며, 향후 민간 부동산 정보와 연계 등 확장도 검토 중이다. 씨지인사이드는 이번 사례를 기반으로 중앙부처·지자체·공공기관... "
2025-12-08 13:16:00,"역삼1동 주민제안 모아타운, 추진위 발족 3개월 만에 동의율 80% 초과 달...","그동안 장기적인 부동산 및 건설시장 등 내수 경기의 침체로 인해 상대적으로 저평가되어 있었으며, 지난... &quot;며, &quot;최근 서울시의 강남권 주택 공급에 대한 활성화 정책과 더불어 우리 주민분들의 자발적인 개발 의지가... "
2025-12-08 12:41:00,"씨지인사이드, 창업진흥원 ‘이노웨이브 리그’ 최우수상 수상","서울시는 이번 실증 결과를 기반으로 청년 정책 플랫폼의 AI 전환을 본격 추진하고 있으며, 민간 부동산 정보 연계 등 추가 확장도 검토 중이다. 씨지인사이드는 이번 사례를 발판으로 중앙부처, 지자체, 공공기관... "
